,id,explanation_method,comprehensiveness,sufficiency,prob
0,1335,decompx,0.9745504320514793,0.010439501636347194,0.9998350143432617
1,2648,decompx,-0.0025266606967542667,-0.9498720178259882,0.002096011536195874
2,2607,decompx,0.9381347347729995,0.009481014311313629,0.9976406097412109
3,2278,decompx,0.8699821767249821,0.007599539465183835,0.9998550415039062
4,795,decompx,0.9809786597616039,0.004733859657127166,0.9998513460159302
5,1998,decompx,0.9825220413310284,0.012620713681943955,0.9984112977981567
6,1276,decompx,0.05268338004212162,0.11059692628774405,0.9998548030853271
7,1363,decompx,0.9541885136397844,0.009695881619829263,0.9998364448547363
8,3468,decompx,0.8420831012767463,0.02185969660847874,0.9998225569725037
9,405,decompx,0.9676847231644716,0.006721850907065205,0.9998443126678467
10,1723,decompx,0.8624372528433534,0.010839750724179404,0.999143123626709
11,218,decompx,0.9412508977106951,0.005840632032889586,0.9998496770858765
12,3676,decompx,0.8474931392193982,0.007330378386336313,0.9998553991317749
13,1059,decompx,0.7935777076480274,0.0070398926008038406,0.9998552799224854
14,2082,decompx,0.9138470088530741,0.010817272687804769,0.999849796295166
15,3840,decompx,0.3984511748720438,0.015518654997532185,0.9998546838760376
16,1581,decompx,0.9104807059527702,0.010965013582455484,0.9998531341552734
17,1774,decompx,0.6730086445385832,-0.2619703669013001,0.7101050019264221
18,3400,decompx,0.8789585844773535,0.011757010086016222,0.9998513460159302
19,699,decompx,0.9167687126032721,0.003731770471877038,0.9998551607131958
20,624,decompx,0.07841833560454725,0.018504151114911743,0.9998552799224854
21,32,decompx,0.9851206362397495,0.0034472222899047424,0.9991660118103027
22,636,decompx,0.0374183040112257,0.09657293788806878,0.9998548030853271
23,3224,decompx,0.9045950444167227,0.005684365534923486,0.9998495578765869
24,1150,decompx,0.9266704373294488,0.034309422508591696,0.9997103810310364
25,2099,decompx,0.9374294730842728,-0.056345258922462005,0.9408421516418457
26,1964,decompx,0.9309507071491211,0.008086602822426826,0.9995377063751221
27,1235,decompx,0.9898388047771497,0.004057943820953369,0.9969139099121094
28,2226,decompx,0.9430093415882975,0.013004026963160588,0.999854326248169
29,3331,decompx,0.2986278851419898,0.08992160593141925,0.9998546838760376
30,3365,decompx,0.005200048508548342,-0.9809388796522938,0.006620869506150484
31,1014,decompx,0.9956494344203451,0.00865611070117285,0.9975715279579163
32,1558,decompx,0.8090833005456565,0.008544864562841563,0.9998548030853271
33,1367,decompx,0.9448745953711147,0.009168994222950732,0.9998519420623779
34,2004,decompx,0.8571774211886805,0.02352760557550937,0.9978727102279663
35,882,decompx,0.9596695966949705,0.021031407981502766,0.9993519186973572
36,788,decompx,0.8715654545828085,0.00789868500497606,0.9998551607131958
37,1516,decompx,0.8486561237307462,0.01623451043116419,0.9998534917831421
38,1822,decompx,0.887898481997772,0.00633497870549923,0.999854326248169
39,3327,decompx,0.9130142202969486,0.009629588962222138,0.9998487234115601
40,2489,decompx,0.9889452182589357,0.0022305697202682495,0.9980536699295044
41,169,decompx,0.9540084092924002,0.029773139646129,0.9998514652252197
42,1641,decompx,0.9280752785120318,0.009816138446331025,0.9998533725738525
43,1343,decompx,0.9340166787397578,0.00918233412576009,0.9998538494110107
44,2718,decompx,0.8774788981362832,0.013903005115957144,0.9998540878295898
45,3792,decompx,-0.002978758693016375,-0.9099170154739364,0.0002528064069338143
46,2472,decompx,0.9633141905669477,0.010802261127057925,0.999846339225769
