,id,explanation_method,comprehensiveness,sufficiency,prob
0,0,decompx,0.24218655625979105,0.12283076842625935,0.9997770190238953
1,1,decompx,0.46918388828635216,0.19590428471565247,0.9988688826560974
2,2,decompx,0.4037079768521445,0.17848681552069529,0.9997348189353943
3,3,decompx,0.3405989905198415,0.11612418625089857,0.9994720816612244
4,4,decompx,0.6777779813855886,0.15051939710974693,0.9972468614578247
5,5,decompx,0.6017862722277642,0.145247158408165,0.999323844909668
6,6,decompx,-0.006870758533477783,-0.695165941119194,0.14796341955661774
7,7,decompx,0.5548630356788635,0.10975540429353714,0.9976165294647217
8,8,decompx,0.2747298228657908,0.3201725985854864,0.45720043778419495
9,9,decompx,0.5825088918209076,0.24939753611882529,0.9978628754615784
10,10,decompx,0.42591432730356854,0.18257861004935372,0.999798595905304
11,11,decompx,0.5574401087231107,0.13083171182208592,0.9935762286186218
12,12,decompx,0.609723163502557,0.17569574287959508,0.9993933439254761
13,13,decompx,0.561025969684124,0.3110203817486763,0.9679669737815857
14,14,decompx,0.029558153077960014,-0.5892183750867843,0.17347411811351776
15,15,decompx,0.386543014219829,0.2861651693071638,0.9891512393951416
16,16,decompx,0.43950682133436203,0.3865811973810196,0.973741888999939
17,17,decompx,0.37639501359727645,0.26850587460729813,0.9992184638977051
18,18,decompx,0.4492657283941905,0.08673046694861518,0.9998034834861755
19,19,decompx,-0.19485281833580562,-0.3138526491820812,0.019436199218034744
20,20,decompx,0.06868346780538559,-0.14031483232975006,0.3899575173854828
21,21,decompx,0.5592462062835694,0.022724223136901856,0.92064368724823
22,22,decompx,0.3208232389556037,0.13119148876931933,0.9907869696617126
23,23,decompx,0.5131498761475086,0.07391972839832306,0.954587996006012
24,24,decompx,0.3975602918201023,0.1731067101160685,0.9984424710273743
25,25,decompx,0.4350273944437504,0.15160130709409714,0.9995537400245667
26,26,decompx,0.4720742255449295,0.19386872152487436,0.9996845722198486
27,27,decompx,0.6690380517393351,0.14859392493963242,0.9917621612548828
28,28,decompx,0.6058481981356939,0.1452465918329027,0.9994189739227295
29,29,decompx,0.3536693975329399,0.1502545028924942,0.9988481998443604
30,30,decompx,0.06654863953590393,-0.11212759613990783,0.3670082986354828
31,31,decompx,0.5156766206026078,0.19467941224575042,0.9973570108413696
32,32,decompx,0.5155661056439081,0.1268216868241628,0.9996424913406372
33,33,decompx,0.6268720738589764,0.1528337560594082,0.9991375207901001
34,34,decompx,0.38495399355888366,0.3681367814540863,0.8403354287147522
35,35,decompx,0.5346237165587289,0.18087305767195566,0.999698281288147
36,36,decompx,0.34911957052018905,0.17141998476452297,0.999772846698761
37,37,decompx,0.7418393169840177,0.1458811495039198,0.9959023594856262
38,38,decompx,0.39149793556758333,0.2009634290422712,0.999679684638977
39,39,decompx,0.6751934637626013,0.15026115046607125,0.9668340682983398
40,40,decompx,0.4302782317002614,0.09666645526885986,0.9996943473815918
41,41,decompx,0.3721800372004509,0.16488288342952728,0.9992092847824097
42,42,decompx,0.5004306957125664,0.01084369421005249,0.7547276020050049
43,43,decompx,0.5068430364131927,0.22682736814022064,0.9996981620788574
44,44,decompx,-0.3811144169885665,-0.7382286891806871,0.002080698264762759
