,id,explanation_method,comprehensiveness,sufficiency,prob
0,0,decompx,0.9891612404358706,0.13441395493490355,0.9943819642066956
1,1,decompx,0.17691529583599833,0.29298749483293957,0.9998522996902466
2,2,decompx,0.6663733542275926,0.16942600750674805,0.9991156458854675
3,3,decompx,0.4678516120960315,0.1709633767604828,0.9998302459716797
4,4,decompx,0.4382164668705728,0.11139737359351581,0.9998492002487183
5,5,decompx,0.24915553592145442,0.4157384891062975,0.999797523021698
6,6,decompx,0.6596966711804271,0.9670046565588564,0.9836207628250122
7,7,decompx,0.6022528503090143,0.20163857005536556,0.999152421951294
8,8,decompx,0.3857159768231213,0.12270307540893555,0.9998538494110107
9,9,decompx,0.49833961286848144,0.1800999300820487,0.9998483657836914
10,10,decompx,-0.008017779366734127,-0.3934357768011978,0.0002251094119856134
11,11,decompx,-0.004911505879135802,-0.014033841977444743,0.0007695623789913952
12,12,decompx,0.22062905703205615,-0.54000697247684,0.2250209003686905
13,13,decompx,0.44521289691329,0.21809685478607813,0.9997850060462952
14,14,decompx,0.5855099824257195,0.3179989205673337,0.9998513460159302
15,15,decompx,0.7914915833622217,0.19910806678235532,0.9993472695350647
16,16,decompx,0.5003226321811477,0.16311766051997742,0.9998461008071899
17,17,decompx,0.2683747250586748,0.09728931970894336,0.999813973903656
18,18,decompx,0.29146109128903064,0.23305353948048182,0.9998514652252197
19,19,decompx,0.41851164065301416,0.12037157602608203,0.9998519420623779
20,20,decompx,0.3925605991648303,0.11111624497506353,0.9989762306213379
21,21,decompx,0.539030189315478,0.1702198519681891,0.9998329877853394
22,22,decompx,0.28163144333908957,0.2061375811075171,0.9998342990875244
23,23,decompx,0.705746581673988,0.1542806513607502,0.9996540546417236
24,24,decompx,0.6046660570427775,0.12288079224526882,0.9995138645172119
25,25,decompx,0.8449414190318849,0.10615179687738419,0.9987848401069641
26,26,decompx,0.5934653665559987,0.16546869619439045,0.9982306361198425
27,27,decompx,0.8236297401284295,0.16450422691802183,0.9998332262039185
28,28,decompx,0.4151628145741092,0.12401328608393669,0.9998161196708679
29,29,decompx,0.29143617711961267,0.09645061679184437,0.9998538494110107
30,30,decompx,0.28327151760458946,0.19600271210074424,0.9994418025016785
31,31,decompx,0.5109639021878442,0.16510480331877866,0.9998031258583069
32,32,decompx,0.6576482942327857,0.48695844660202664,0.9997649788856506
33,33,decompx,-0.0005300799613386127,-0.7770851668901742,0.004887163173407316
34,34,decompx,0.32881531212478876,0.18333886408557495,0.9998078942298889
35,35,decompx,0.6252455185943594,0.20198099159946045,0.9998446702957153
36,36,decompx,0.3520615104585886,0.2974520635791123,0.9998552799224854
37,37,decompx,0.7613992126924651,0.2032621135669095,0.9997900128364563
38,38,decompx,0.8235638889600523,0.16343150225778422,0.9998071789741516
39,39,decompx,0.33106923537949723,0.3313582980384429,0.9997568726539612
40,40,decompx,0.29231415055692195,0.19200810454785824,0.9933388829231262
41,41,decompx,0.7361619486473501,0.12385690351948142,0.9998399019241333
42,42,decompx,0.19763100408017636,0.19799888394773008,0.9998394250869751
43,43,decompx,0.0738058693241328,-0.28197473399341105,0.10874874889850616
44,44,decompx,0.7478218988204995,0.16351537903149924,0.9984316229820251
45,45,decompx,0.7774347028074166,0.18956909370091227,0.9990905523300171
46,46,decompx,0.8729173183059579,0.11079290095302793,0.9941396713256836
47,47,decompx,0.7026949981892747,0.4957754401756184,0.998173713684082
48,48,decompx,0.979400523006916,0.979400523006916,0.9997366070747375
